ticker,valor_actual,variacion,volumen,tipo
STHO,16.49,0.45,126102,1
STIM,2.27,0.02,67987,1
STIX,4.33,5.994,53640,1
STIXW,0.13,319,300,1
STK,26.74,0.47,38964,1
STKH,0.73,649,128084,1
STKL,8.04,0.08,604304,1
STKS,7.59,0.12,348268,1
STLA,16.30,0.43,5410834,1
STLD,98.20,1.83,1813934,1
STM,42.58,1.25,3751436,1
STN,60.92,0.61,43770,1
STNE,13.60,0.92,7051101,1
STNG,46.99,0.38,1697687,1
STOK,11.95,1.23,417381,1
STR,25.18,1.11,532535,1
STRA,82.11,0.23,136787,1
STRC,0.40,-48,266259,1
STRCW,0.11,0,21,1
STRL,42.74,2.11,267699,1
STRM,1.72,-0.02,2914,1
STRO,5.48,0.19,444944,1
STRR,0.87,0.18,3741100,1
STRRP,8.92,0.76,4227,1
STRS,25.25,2.32,26933,1
STRT,19.08,0.02,1358,1
STRW,7.08,1.198,2412,1
STSA,1.07,0.02,176488,1
STSS,0.79,-0.01,151066,1
STSSW,0.15,0,170,1
STT,68.50,1.64,3496333,1
STT^D,22.86,0.27,371849,1
STT^G,23.58,-0.01,240827,1
STTK,2.70,-0.1,90569,1
STVN,26.85,0,152109,1
STWD,16.76,0.61,5235406,1
STX,55.94,0.82,1564387,1
STXS,1.83,0.07,164110,1
STZ,223.44,1.03,1063886,2
SU,29.65,1.14,3920950,1
SUAC,10.36,-0.02,6271,1
SUI,136.74,2.88,380854,2
SUM,29.87,1.04,1111674,1
SUMO,12.04,0,1792672,1
SUN,43.75,-0.44,226796,1
SUNL,0.40,-277,326018,1
SUNW,0.81,478,812735,1
SUP,3.73,-0.12,143531,1
SUPN,36.71,0.24,259826,1
SUPV,2.13,0.08,252717,1
SURF,0.60,185,116939,1
SURG,4.28,-0.05,42709,1
SURGW,1.12,0.01,3400,1
SUZ,8.41,0.5,2221880,1
SVC,9.04,0.36,1166936,1
SVFD,1.20,4.167,24193420,1
SVII,10.45,0.01,14703,1
SVIIU,10.65,-116,3033,1
SVIIW,0.13,-22,10644,1
SVM,3.77,-0.03,1064048,1
SVNA,10.50,0.03,504,1
SVNAW,0.00,-21,100,1
SVRA,2.03,0.13,88066,1
SVRE,1.40,-0.19,1129137,1
SVREW,0.19,0,151,1
SVT,12.86,485,4721,1
SVVC,0.86,-237,5974,1
SWAG,1.48,-0.04,21786,1
SWAGW,0.04,-34,250,1
SWAV,288.28,10.38,479443,2
SWBI,12.09,0.53,342459,1
SWI,8.79,0.17,261066,1
SWIM,2.42,0.16,175416,1
SWK,85.47,-0.71,1874323,1
SWKH,17.05,0.05,5777,1
SWKS,104.12,1.98,1636620,2
SWN,4.74,0.13,17020784,1
SWSS,10.33,0,39,1
SWTX,23.60,-0.04,472737,1
SWVL,1.20,-158,35801,1
SWVLW,0.02,-9,21461,1
SWX,56.27,2.25,551664,1
SWZ,8.37,34,28786,1
SXC,7.71,0.28,475244,1
SXI,129.27,9.51,104419,2
SXT,75.80,0.78,100780,1
SXTC,0.20,-2,308033,1
SY,2.78,0.01,275704,1
SYBT,45.42,1.22,86494,1
SYBX,0.55,0,103063,1
SYF,27.34,0.58,7007899,1
SYF^A,15.25,0.53,122329,1
SYK,284.71,0.08,1501119,2
SYM,27.04,0.53,764804,1
SYNA,76.27,1.9,1823712,1
SYNH,39.72,0.83,737133,1
SYPR,1.98,1.256,21041,1
SYRS,3.15,0.03,41034,1
SYT,7.73,329,3992,1
SYTA,0.11,29,1254767,1
SYTAW,0.07,0,1972,1
SYY,76.77,1.22,1930209,1
SZZL,10.51,0,7,1
SZZLU,10.70,0.4,800,1
SZZLW,0.33,0,26596,1
T,17.13,0.22,23697062,1
T^A,22.11,0.13,90621,1
T^C,20.94,1.608,119666,1
TA,86.04,0.02,238505,1
TAC,9.52,0.34,507818,1
TACT,5.60,-0.06,5195,1
TAIT,3.60,-0.06,19216,1
TAK,16.87,0.12,1679502,1
TAL,5.90,0.64,10399967,1
TALK,0.84,-39,825344,1
TALKW,0.06,46,5500,1
TALO,13.40,0.61,1380229,1
TALS,2.93,0.07,227476,1
TANH,2.35,-0.28,183823,1
TANNI,25.11,-26,11290,1
TANNL,25.43,314,1742,1
TANNZ,25.09,0,1162,1
TAOP,0.65,-19,26078,1
TAP,64.89,-0.12,1586388,1
TARA,3.08,0.03,12975,1
TARO,27.37,1.04,14034,1
TARS,15.35,0.26,56767,1
TASK,11.83,0.11,613111,1
TAST,4.17,-0.21,638899,1
TATT,5.72,0.22,251,1
TAYD,21.92,0.22,6644,1
TBB,23.42,0.17,64078,1
TBBK,30.78,1.77,417019,1
TBC,24.70,0.2,35989,1
TBCP,10.15,0.01,200,1
TBCPW,0.12,0,100,1
TBI,15.18,0.16,219433,1
TBIO,2.86,0.11,21104,1
TBLA,2.25,0.07,281688,1
TBLAW,0.35,-248,10525,1
TBLD,15.43,0.29,85404,1
TBLT,0.90,7,110016,1
TBLTW,0.08,95,842,1
TBMCU,10.13,-0.04,15241,1
TBNK,11.30,0.09,103292,1
TBPH,11.33,0.09,468854,1
TC,0.61,-23,216619,1
TCBC,13.12,-5.786,10443,1
TCBI,48.35,3.19,614213,1
TCBIO,16.51,0.35,49468,1
TCBK,31.06,1.8,149427,1
TCBP,1.06,0.04,113786,1
TCBPW,0.07,43,230,1
TCBS,10.00,1.984,6777,1
TCBX,13.94,0.95,41593,1
TCFC,26.72,1.02,5745,1
TCI,35.38,0.22,6057,1
TCJH,4.48,-0.79,253883,1
TCMD,18.63,0.27,179310,1
TCN,8.06,0.28,668664,1
TCOA,10.28,0,4415,1
TCOM,33.10,0.16,3743163,1
TCON,0.72,-0.01,127877,1
TCPC,10.35,0.38,319505,1
TCRR,1.95,0.07,360976,1
TCRT,0.59,58,296647,1
TCRX,2.40,55,5484,1
TCS,2.95,0.15,328985,1
TCX,27.41,4.63,213518,1
TD,62.25,1.92,2678231,1
TDC,44.55,3.46,1960085,1
TDCX,8.15,0.34,43098,1
TDF,9.71,0.03,26756,1
TDG,767.19,7.2,281741,2
TDOC,26.15,0.9,2982872,1
TDS,7.93,-1.63,7257872,1
TDS^U,11.81,-1.49,331815,1
TDS^V,10.80,-0.84,464195,1
TDUP,2.68,0.21,494120,1
TDW,43.19,1.89,427398,1
TDY,413.00,4.43,135869,2
TEAF,12.92,0.09,14058,1
TEAM,135.73,-14.32,7386965,2
TECH,83.13,-0.9,899403,1
TECK,43.61,0.91,3228450,1
TECTP,9.98,-246,6685,1
TEDU,3.48,0.04,5810,1
TEF,4.39,0.01,666177,1
TEI,5.14,0.08,114343,1
TEL,122.94,3.61,1661380,2
TELA,9.74,0.38,22791,1
TELL,1.31,0.02,4609861,1
TELZ,16.32,-0.28,997,1
TENB,36.06,1.28,1536909,1
TENK,10.41,0,1,1
TENKU,10.56,0,2084,1
TENX,0.33,85,836307,1
TEO,5.17,0.11,141869,1
TER,92.63,2.65,2098718,1
TERN,12.46,-0.11,590820,1
TESS,8.77,0,4639,1
TETEU,10.66,0,10,1
TETEW,0.02,0,198,1
TEVA,8.77,0.1,5655780,1
TEX,47.87,2.09,1174059,1
TFC,28.69,2.48,24196102,1
TFC^I,17.89,0.98,33457,1
TFC^O,20.76,6.501,84421,1
TFC^R,18.40,0.62,262993,1
TFFP,0.76,472,226517,1
TFII,106.20,2.46,190378,2
TFIN,49.08,0.39,209791,1
TFINP,16.60,-0.9,16534,1
TFPM,17.22,0.24,220743,1
TFSA,22.85,-1,521,1
TFSL,11.93,0.48,504503,1
TFX,257.95,9.05,437309,2
TG,9.42,0.18,77480,1
TGAA,10.48,0,5,1
TGAAU,10.63,99,401,1
TGAAW,0.13,0,40,1
TGAN,3.41,0.08,20694,1
TGB,1.51,0.08,915714,1
TGH,34.97,0.8,420946,1
TGH^A,23.44,406,5509,1
TGH^B,20.28,0.01,7924,1
TGI,10.12,0.04,864548,1
TGL,1.42,0.01,35600,1
TGLS,45.87,3.75,636641,1
TGNA,16.39,0.51,1180793,1
TGR,10.56,0,406342,1
TGS,11.75,0.96,145065,1
TGT,156.30,3.77,2186906,2
TGTX,34.29,-0.71,5033163,1
TGVC,10.42,0.02,10225,1
TGVCW,0.05,0,50,1
TH,12.48,0.02,310567,1
THC,69.35,0.89,1028368,1
THCH,4.09,0.02,307406,1
THCHW,0.53,-201,52533,1
THCP,10.20,0,231069,1
THCPU,10.23,0.03,5588,1
THCPW,0.15,1,200,1
THFF,33.07,1.39,84927,1
THG,119.04,1.39,193192,2
THM,0.55,1,23886,1
THMO,1.92,-0.03,72242,1
THO,82.13,2.66,387211,1
THQ,18.96,0.24,77098,1
THR,21.26,0.59,116121,1
THRD,4.79,0.03,34552,1
THRM,59.86,0.18,143703,1
THRN,4.43,0.08,32239,1
THRX,11.81,-0.01,66699,1
THRY,21.25,1.28,179872,1
THS,54.26,0.53,460504,1
THTX,1.01,111,52516,1
THW,14.02,0.03,67599,1
THWWW,2.95,-0.19,4800,1
TIGO,18.06,0.59,93271,1
TIGR,2.87,0.04,659830,1
TIL,0.65,1,817722,1
TILE,7.46,-0.26,728357,1
TIMB,13.97,-0.03,577848,1
TIO,2.74,0.17,3111901,1
TIPT,13.21,-0.08,172819,1
TIRX,2.05,-0.04,341443,1
TISI,4.90,0.22,23523,1
TITN,31.57,1.07,175640,1
TIVC,0.13,-24,412450,1
TIXT,17.22,-1.26,245203,1
TJX,78.50,1.43,3987929,1
TK,5.40,0.25,1113419,1
TKAT,0.59,-109,76549,1
TKC,4.16,-0.06,590862,1
TKLF,1.62,0.2,2502481,1
TKNO,1.84,0.02,48610,1
TKR,76.79,2.67,536140,1
TLF,4.39,0.09,1347,1
TLGY,10.57,0,309,1
TLGYU,10.86,-325,405,1
TLIS,0.52,99,26884,1
TLK,28.60,0.28,136687,1
TLRY,2.77,0.25,18653304,1
TLS,1.74,0.15,750690,1
TLSA,0.78,5,42897,1
TLYS,7.73,0.2,329940,1
TM,137.54,2.63,223882,2
TMBR,1.65,0.22,84970,1
TMC,0.74,-21,781756,1
TMCI,26.47,0.12,371816,1
TMCWW,0.11,-106,42152,1
TMDX,74.02,0.63,464129,1
TME,7.31,0,2442713,1
TMHC,42.42,0.83,838097,1
TMKR,10.44,0.02,649,1
TMKRU,10.43,0.01,1000,1
TMKRW,0.13,3,2915,1
TMO,546.38,0.74,962416,2
TMP,55.02,2.81,41035,1
TMPO,0.33,76,170720,1
TMPOW,0.06,-51,16800,1
TMQ,0.60,-1,254508,1
TMST,17.29,1.38,670547,1
TMTC,10.18,0.01,3140,1
TMTCR,0.26,-0.01,193534,1
TMTCU,10.44,0,1101,1
TMUS,143.56,2.3,5091931,2
TNC,78.31,1.16,70931,1
TNDM,35.06,-2.45,2244363,1
TNET,91.51,1.63,412732,1
TNGX,3.43,0.17,45759,1
TNK,37.67,0.84,330844,1
TNL,35.93,0.85,591578,1
TNON,1.81,-0.08,15579,1
TNP,16.60,0.56,255501,1
TNP^D,24.82,0.27,5012,1
TNP^E,24.84,0.19,3480,1
TNP^F,24.27,-35,13219,1
TNXP,0.52,1,562859,1
TNYA,6.80,0.97,4662341,1
TOAC,10.68,0.03,505,1
TOACU,10.27,-0.87,100,1
TOI,0.50,0,102109,1
TOL,63.48,1,1045608,1
TOMZ,0.64,-197,12999,1
TOP,10.99,-6.49,15563655,1
TOPS,0.71,208,277950,1
TORO,3.50,-155,212127,1
TOST,18.43,0.83,7250095,1
TOUR,1.80,0.01,179338,1
TOVX,0.74,5,32973,1
TOWN,23.11,0.93,465147,1
TPB,22.25,-0.1,181352,1
TPC,5.92,0.06,747258,1
TPCS,7.90,0.4,35496,1
TPET,2.03,0.16,217000,1
TPG,26.52,1.01,592736,1
TPH,29.30,0.85,1019017,1
TPHS,0.29,0,236974,1
TPIC,9.51,0.32,1439233,1
TPL,1412.15,30.95,38041,2
TPR,38.97,0.9,2769929,1
TPST,2.05,-0.1,91397,1
TPTA,18.50,-723,839,1
TPVG,9.84,0.03,542584,1
TPX,36.31,0.43,1947214,1
TPZ,12.74,115,22881,1
TR,38.75,1.02,158639,1
TRC,16.92,0.22,27933,1
TRCA,10.30,0,4833,1
TRDA,12.12,0.17,58099,1
TREE,18.65,1.19,282997,1
TREX,55.23,2,1096826,1
TRGP,71.88,2.53,2238355,1
TRHC,5.35,-0.03,30442,1
TRI,119.76,0.65,595743,2
TRIB,1.03,5,14740,1
TRIN,11.82,0.04,407347,1
TRINL,25.35,1.201,722,1
TRIP,15.72,0.09,5148289,1
TRIS,10.37,0,10000,1
TRKA,0.19,67,13635903,1
TRKAW,0.04,-139,630,1
TRMB,48.05,0.45,1242736,1
TRMD,29.66,0.43,269744,1
TRMK,22.56,0.9,392082,1
TRMR,5.40,0.17,22405,1
TRN,21.53,0.83,343021,1
TRNO,62.29,0.53,456815,1
TRNR,4.85,-1.95,273494,1
TRNS,82.48,1.66,21745,1
TRON,10.59,0,12,1
TRONW,0.09,0,100,1
TROO,4.70,-111,9834,1
TROW,107.47,1.8,1517639,2
TROX,12.74,0.05,1555599,1
TRP,41.80,0.93,1959130,1
TRS,25.35,0.3,104360,1
TRST,28.95,0.58,125178,1
TRT,4.36,0.06,3219,1
TRTL,10.30,0.03,3273,1
TRTN,82.45,0.28,437570,1
TRTN^A,25.12,0.1,5915,1
TRTN^B,24.19,0.36,12578,1
TRTN^C,22.19,0.16,3722,1
TRTN^D,21.40,0.17,14168,1
TRTN^E,19.14,0.18,9550,1
TRTX,5.61,0.17,442227,1
TRTX^C,15.13,-0.07,4299,1
TRU,64.69,1.14,962004,1
TRUE,2.59,0.03,145229,1
TRUP,28.88,-7.07,7565586,1
TRV,182.30,3.16,1016065,2
TRVG,1.20,0.01,249217,1
TRVI,3.23,0.03,371032,1
TRVN,0.63,-28,63323,1
TRX,0.57,108,699910,1
TS,27.31,0.45,2378715,1
TSAT,8.89,0.38,10669,1
TSBK,22.92,0.24,32973,1
TSCO,240.33,3.51,912750,2
TSE,17.48,-0.48,990933,1
TSEM,43.34,-0.3,612969,1
TSHA,0.71,-42,67679,1
TSI,4.68,0,45498,1
TSLA,170.06,8.86,107439351,2
TSLX,18.12,0.38,261646,1
TSM,84.97,1.48,6863776,1
TSN,60.69,0.56,3647343,1
TSP,1.13,0,1563835,1
TSQ,9.75,0.24,28425,1
TSRI,7.34,-0.94,2118,1
TSVT,11.43,-0.08,966338,1
TT,176.81,0.81,1705868,2
TTC,105.91,2.66,216762,2
TTCF,1.52,0.11,659719,1
TTD,62.70,1.26,2431065,1
TTE,61.92,1.66,811623,1
TTEC,33.96,-0.42,227637,1
TTEK,143.65,4.54,309755,2
TTGT,33.37,0.6,128433,1
TTI,2.92,0.13,1308751,1
TTMI,11.65,0.15,542921,1
TTNP,0.77,-139,12401,1
TTOO,0.29,-33,494001,1
TTP,26.59,8.697,1328,1
TTSH,4.51,0.09,59174,1
TTWO,124.51,4.23,1452058,2
TU,21.04,0.19,1827990,1
TUP,1.09,0.05,806922,1
TURN,4.54,0,10196,1
TUSK,3.83,0.02,108085,1
TUYA,2.08,0.09,1237779,1
TV,4.84,0.11,1461368,1
TVC,22.05,0.03,17867,1
TVE,21.50,-0.05,11965,1
TVTX,16.80,0.83,2163723,1
TW,71.84,1.95,605582,1
TWCB,10.10,0.01,206,1
TWCBW,0.05,0,100,1
TWI,10.06,0.31,385410,1
TWIN,12.17,0.65,32065,1
TWKS,7.60,-0.12,1148861,1
TWLO,52.37,1.56,3281082,1
TWLV,10.26,0,40736,1
TWLVW,0.05,0,45,1
TWN,26.36,395,1551,1
TWNK,26.30,-0.07,722546,1
TWO,11.85,0.11,1540114,1
TWO^A,19.51,0.24,19524,1
TWO^B,18.32,0.39,77580,1
TWO^C,18.25,3.035,31138,1
TWOA,10.17,-0.01,236,1
TWOU,3.50,-0.06,1495032,1
TWST,12.89,-0.05,3420401,1
TX,39.28,1.23,285694,1
TXG,54.27,-0.43,1415421,1
TXMD,3.83,-0.22,45065,1
TXN,165.82,4.76,5494667,2
TXO,22.63,1.04,20478,1
TXRH,108.31,-3.72,2227080,2
TXT,66.15,0.79,1283917,1
TY,26.31,0.22,56114,1
TY^,48.55,0,202,1
TYG,28.70,0.63,15987,1
TYL,389.74,4.15,249954,2
TYRA,12.42,-0.36,10956,1
TZOO,7.62,0.14,222380,1
U,26.46,1.64,5632234,1
UA,7.83,0.32,2054672,1
UAA,8.64,0.35,8096975,1
UAL,44.81,1.89,7765680,1
UAMY,0.34,34,82369,1
UAN,101.95,3.8,83914,2
UAVS,0.38,85,442495,1
UBA,17.02,0.13,88120,1
UBCP,12.49,-0.28,4847,1
UBER,37.75,0.26,24676211,1
UBFO,5.83,0.31,23591,1
UBP,15.52,-0.15,5645,1
UBP^H,21.29,0.23,3542,1
UBP^K,20.18,113,6647,1
UBS,19.72,0.76,5540858,1
UBSI,30.41,0.78,1011630,1
UBX,2.34,0.06,167298,1
UCAR,4.18,-0.05,517585,1
UCBI,22.41,0.85,565055,1
UCBIO,17.45,0.53,34178,1
UCL,4.13,0.02,7280,1
UCTT,28.22,1.16,233740,1
UDMY,8.98,-0.11,762548,1
UDR,41.33,1.07,2407087,1
UE,14.61,0.23,685615,1
UEC,2.68,0.17,4575352,1
UEIC,8.90,-1.45,409814,1
UFAB,0.17,77,682703,1
UFCS,27.43,0.43,67816,1
UFI,8.35,0.13,110750,1
UFPI,81.43,1.96,681757,1
UFPT,141.90,0.39,68410,2
UG,9.71,-495,955,1
UGI,30.50,0.81,2111969,1
UGIC,74.00,2.094,2694,1
UGP,3.29,0.09,1597229,1
UGRO,2.04,-0.03,56716,1
UHAL,61.84,1.63,134971,1
UHG,8.40,-0.17,22854,1
UHGWW,0.47,-0.02,82116,1
UHS,142.80,1.71,344551,2
UHT,44.44,0.47,30126,1
UI,201.57,-20.96,224980,2
UIHC,4.58,0.25,186765,1
UIS,3.96,0.11,705969,1
UK,0.76,-399,238872,1
UKOMW,0.03,41,1900,1
UL,55.56,0.15,1459192,1
ULBI,4.08,0.02,9006,1
ULCC,8.09,0.44,1619885,1
ULH,25.98,1.01,39226,1
ULTA,520.05,6.05,479319,2
UMBF,57.88,3.61,567369,1
UMC,8.20,0.22,5329076,1
UMH,15.57,0.26,271666,1
UMH^D,21.73,116,5535,1
UNAM,1.09,-0.02,2251,1
UNB,20.88,0.63,2563,1
UNCY,1.34,0.02,720986,1
UNF,162.90,1.72,48656,2
UNFI,27.04,0.6,425235,1
UNH,494.28,7,2328539,2
UNIT,3.82,0.18,4605007,1
UNM,44.18,1.24,1464902,1
UNMA,23.80,0.55,11395,1
UNP,201.23,4.17,2065007,2
UNTY,21.42,0.78,26753,1
UNVR,35.52,0.06,3868879,1
UONE,7.55,0.04,34538,1
UONEK,5.65,0.16,18817,1
UP,0.48,295,1378010,1
UPBD,31.34,1.755,585732,1
UPC,0.67,145,40377,1
UPH,1.84,0.07,13380,1
UPLD,3.68,0.17,701513,1
UPS,175.74,2.45,2775264,2
UPST,13.24,0.78,5265395,1
UPTD,10.69,0,10644,1
UPTDU,10.55,0,5,1
UPTDW,0.08,0,100,1
UPWK,8.00,0.01,4126305,1
UPXI,4.19,0.11,60887,1
URBN,28.04,1.22,1761556,1
URG,0.95,74,962367,1
URGN,11.85,-0.66,307400,1
URI,342.05,13.67,1005519,2
UROY,1.93,0.06,233159,1
USA,5.95,0.09,594454,1
USAC,20.02,0.5,234279,1
USAP,9.46,0.13,6832,1
USAS,0.54,-13,368350,1
USAU,4.22,0.07,70592,1
USB,30.74,1.76,28221966,1
USB^A,713.97,17.72,2110,2
USB^H,16.96,0.67,160555,1
USB^P,21.02,0.96,79931,1
USB^Q,14.54,0.77,170891,1
USB^R,15.23,0.65,226954,1
USB^S,17.22,0.72,93683,1
USCB,9.08,0.17,4918,1
USCTU,10.40,0,10,1
USCTW,0.13,75,221,1
USDP,1.86,-0.15,320056,1
USEA,2.76,-0.08,30489,1
USEG,1.33,5,49948,1
USFD,38.59,1.13,1724569,1
USGO,10.41,0.21,79202,1
USGOW,1.36,-0.09,14731,1
USIO,2.18,0.05,45755,1
USLM,165.98,5.63,4557,2
USM,17.24,-2.79,1184720,1
USNA,67.14,0.06,82708,1
USPH,114.10,5.61,66209,2
USX,6.04,0.01,285626,1
UTAA,10.46,-155,2324,1
UTAAW,0.14,0,17756,1
UTF,23.14,0.41,129001,1
UTG,28.69,0.32,123736,1
UTHR,214.12,-1.6,971716,2
UTI,6.17,-0.01,76710,1
UTL,56.72,0.77,60799,1
UTMD,93.68,2.18,4395,1
UTME,1.26,85,362465,1
UTRS,0.23,3,26715,1
UTSI,3.80,0.11,2362,1
UTZ,18.11,0.03,377037,1
UUU,2.01,0.01,21044,1
UUUU,5.96,0.28,1983660,1
UVE,15.58,-0.02,189035,1
UVSP,17.99,0.89,166488,1
UVV,54.00,0.88,101997,1
UWMC,5.83,0.08,1083869,1
UXIN,1.11,-0.02,446107,1
UZD,15.00,-0.11,202599,1
UZE,13.18,-0.28,210926,1
UZF,13.12,-0.34,141777,1
V,231.78,6.18,6237008,2
VABK,30.25,0.2,12602,1
VAC,129.82,-0.13,382754,2
VACC,2.30,-0.06,26019,1
VAL,57.04,2.04,1661247,1
VALE,13.90,0.54,22991874,1
VALN,12.87,1.2963,3467,1
VALU,47.66,0.66,717,1
VANI,1.33,-0.13,117650,1
VAPO,0.60,849,248740,1
VATE,2.69,0.01,65092,1
VAXX,2.30,0.1,78043,1
VBF,15.77,-0.08,10574,1
VBFC,49.50,0.92,168,1
VBIV,2.78,0.1,98454,1
VBLT,0.20,0.01,862696,1
VBNK,6.49,-0.21,19840,1
VBOC,10.39,-0.01,129,1
VBOCU,10.43,-0.21,3500,1
VBOCW,0.03,-212,250,1
VBTX,16.31,0.62,623257,1
VC,135.38,6.25,493381,2
VCEL,33.04,0.38,271082,1
VCIF,9.75,-0.05,7427,1
VCIG,3.92,0.2,885443,1
VCNX,0.35,1,164549,1
VCSA,0.83,89,842909,1
VCTR,29.95,1.31,318353,1
VCV,9.78,0.04,100199,1
VCXA,10.25,-599,2660,1
VCXAU,10.16,-0.04,887,1
VCXAW,0.09,-4,3569,1
VCXB,10.35,-1,101,1
VCYT,23.28,1.02,774938,1
VECO,18.56,0.75,504697,1
VECT,10.69,-0.06,41102,1
VEDU,0.64,361,19601,1
VEEE,1.39,0.03,10606,1
VEEV,179.10,0.41,522354,2
VEL,8.99,0.44,20453,1
VEON,19.00,-0.04,10786,1
VERA,7.44,0.17,211349,1
VERB,1.56,-0.06,320089,1
VERBW,0.02,-27,89038,1
VERI,3.83,125,516489,1
VERO,0.19,145,185487,1
VERU,1.34,0.07,1246326,1
VERV,16.24,-0.07,348592,1
VERX,20.19,0.14,148259,1
VERY,7.00,0.15,2248,1
VET,12.54,0.65,1446727,1
VEV,0.75,244,45231,1
VFC,22.12,1.14,5370344,1
VFF,0.77,221,405619,1
VFL,10.46,0.05,15685,1
VGAS,5.09,0.09,2992,1
VGASW,0.20,25,4883,1
VGI,7.66,0.02,57739,1
VGM,9.82,0.07,63741,1
VGR,12.44,0.15,482505,1
VGZ,0.72,-228,270963,1
VHAQ,11.00,0,1438,1
VHC,0.35,-41,759017,1
VHI,15.27,0.38,7481,1
VHNA,10.54,0,5,1
VHNAW,0.04,145,1642,1
VIA,9.96,-0.09,56538,1
VIAO,2.76,-775,554,1
VIASP,11.70,0.45,36253,1
VIAV,9.16,0.06,2002305,1
VICI,32.81,0.41,2767446,1
VICR,44.74,3.46,435781,1
VIEW,0.26,57,720527,1
VIEWW,0.03,2,4506,1
VIGL,10.00,1.06,21612,1
VII,10.69,2.576,252,1
VIIAW,0.10,0,46418,1
VINC,1.57,-0.05,79870,1
VINE,0.52,-0.01,18904,1
VINO,0.76,-401,1261527,1
VINP,8.02,0.05,20686,1
VIOT,0.92,84,14263,1
VIPS,14.89,-0.11,4438537,1
VIR,24.50,-1,1217509,1
VIRC,3.83,0.11,27205,1
VIRI,1.01,-0.01,654548,1
VIRT,17.62,0.76,2119224,1
VIRX,1.00,-0.13,282157,1
VISL,4.57,0.06,11024,1
VIST,20.41,1.42,559733,1
VITL,15.42,0.49,348041,1
VIV,8.31,0.16,2143507,1
VIVK,1.14,0.01,1187,1
VJET,1.96,0.11,8013,1
VKI,8.51,0.04,143776,1
VKQ,9.57,0.08,119940,1
VKTX,22.86,1.19,2910261,1
VLCN,1.21,-0.04,25872,1
VLD,2.06,0.05,1194138,1
VLGEA,21.62,0.23,24282,1
VLN,2.38,-0.15,634730,1
VLO,107.04,2.73,3872048,2
VLRS,11.77,0.43,427233,1
VLT,10.47,0.1,28145,1
VLY,7.60,0.46,11620558,1
VLYPO,16.89,1.74,51318,1
VLYPP,15.38,1.26,50125,1
VMAR,3.87,-78,3471,1
VMC,193.57,3.34,1068076,2
VMCA,10.60,5,13857,1
VMCAU,10.64,0.03,400,1
VMCAW,0.06,249,100,1
VMD,10.70,0.18,66828,1
VMEO,3.54,-0.06,1357060,1
VMGA,10.41,0,29839,1
VMGAW,0.00,0,239,1
VMI,290.04,6.32,76532,2
VMO,9.58,0.09,136959,1
VMW,124.12,2.31,1295220,2
VNCE,6.09,0.09,4312,1
VNDA,6.95,0.08,607088,1
VNET,3.00,0.03,687835,1
VNO,14.21,0.63,3630475,1
VNO^L,12.45,0.12,57972,1
VNO^M,11.94,0.01,272261,1
VNO^N,11.67,-849,321696,1
VNO^O,10.18,0.07,62533,1
VNOM,27.54,0.73,257854,1
VNRX,2.00,-0.02,168318,1
VNT,27.79,0.38,822716,1
VNTR,0.32,-182,60434,1
VOC,7.87,0.25,118849,1
VOD,11.95,0.1,5499993,1
VOR,3.93,0.08,120262,1
VOXR,2.99,0.06,17859,1
VOXX,12.70,0.03,42756,1
VOYA,70.44,2.83,1907844,1
VOYA^B,23.62,0.24,20734,1
VPG,38.49,0.49,25803,1
VPV,9.88,0.06,24191,1
VQS,0.31,251,38403,1
VRA,5.39,0.07,210467,1
VRAR,4.10,-0.04,23621,1
VRAX,0.35,101,335647,1
VRAY,1.05,0.01,888230,1
VRCA,6.55,0.14,132490,1
VRDN,26.30,-1.15,679403,1
VRE,16.34,0.18,337402,1
VREX,22.01,0.78,497975,1
VRM,0.84,871,3431280,1
VRME,1.88,0.02,13501,1
VRMEW,0.16,2,1500,1
VRNA,21.66,0.78,196363,1
VRNS,23.03,0.59,1306451,1
VRNT,33.91,0.29,310134,1
VRPX,0.72,461,38454,1
VRRM,17.56,1.03,2755494,1
VRSK,210.88,5.12,1233838,2
VRSN,219.49,-1.28,470798,2
VRT,14.98,0.67,4187264,1
VRTS,168.78,1.5,98552,2
VRTV,109.45,3.62,98439,2
VRTX,348.09,1.5,1119409,2
VS,0.60,0.02,602780,1
VSAC,10.59,62,700,1
VSAT,37.46,1.19,267943,1
VSCO,27.83,1.04,1156434,1
VSEC,47.82,1.08,60836,1
VSH,21.54,0.51,1369936,1
VSSYW,0.03,-6,539,1
VST,23.42,0.25,3008352,1
VSTA,3.80,-94,546,1
VSTM,0.43,-171,616122,1
VSTO,28.89,0.95,1103100,1
VTEX,3.79,-0.16,657039,1
VTGN,0.12,-33,1774670,1
VTLE,44.45,2.36,595126,1
VTN,10.30,0.13,65274,1
VTNR,7.55,0.43,1871409,1
VTOL,22.77,1.56,138826,1
VTR,47.85,0.08,1902131,1
VTRS,9.28,0.26,14021511,1
VTRU,12.98,0.18,20224,1
VTS,17.75,0.75,200366,1
VTSI,5.45,0.08,11352,1
VTVT,0.75,-307,90782,1
VTYX,39.55,0.7,599596,1
VUZI,4.00,0.19,542513,1
VVI,22.59,3.44,261131,1
VVOS,0.32,48,41087,1
VVPR,0.41,438,393931,1
VVR,3.70,0.02,355483,1
VVV,34.20,0.7,1073959,1
VVX,43.15,0.37,45633,1
VWE,1.28,-0.02,41046,1
